"year","station","julian"
2019,"M-03",165
2019,"M-04",166
2019,"M-05",166
2019,"L-05",166
2019,"K-05",166
2019,"J-05",166
2019,"I-05",167
2019,"H-05",167
2019,"G-05",167
2019,"F-05",167
2019,"F-04",167
2019,"L-27",196
2019,"L-26",197
2019,"M-26",197
2019,"N-26",197
2019,"ON2625",197
2019,"O-26",197
2019,"PO2726",198
2019,"QP2726",198
2019,"IH2019",181
2019,"GF2019",182
2019,"GF2120",182
2019,"G-21",184
2019,"G-22",184
2019,"HG2221",184
2019,"HG2120",185
2019,"H-21",185
2019,"IH2120",185
2019,"IH2221",185
2019,"H-22",185
2019,"L-25",196
2019,"M-25",196
2019,"N-25",196
2019,"N-24",197
2019,"ON2524",197
2019,"O-24",197
2019,"PO2524",197
2019,"PO2423",198
2019,"O-23",198
2019,"O-22",198
2019,"P-22",198
2019,"P-23",198
2019,"Q-23",199
2019,"Q-22",199
2019,"R-22",199
2019,"S-22",199
2019,"S-23",200
2019,"R-23",200
2019,"R-24",200
2019,"S-24",200
2019,"S-25",200
2019,"Q-27",201
2019,"H-04",176
2019,"I-04",176
2019,"J-04",176
2019,"K-04",176
2019,"L-04",177
2019,"L-03",177
2019,"L-02",177
2019,"M-02",177
2019,"M-01",178
2019,"N-01",178
2019,"O-01",178
2019,"P-01",178
2019,"P-18",178
2019,"Q-02",179
2019,"Q-01",179
2019,"Q-18",179
2019,"Q-19",179
2019,"O-18",180
2019,"N-18",180
2019,"M-18",180
2019,"L-18",180
2019,"L-19",180
2019,"K-19",181
2019,"Q-26",198
2019,"QP2625",198
2019,"P-26",198
2019,"O-25",199
2019,"PO2625",199
2019,"P-25",199
2019,"P-24",199
2019,"QP2423",199
2019,"QP2524",200
2019,"Q-25",200
2019,"R-25",200
2019,"R-26",200
2019,"Q-28",201
2019,"P-28",201
2019,"O-28",201
2019,"N-28",201
2019,"M-30",203
2019,"L-30",203
2019,"L-31",203
2019,"M-32",203
2019,"M-31",204
2019,"N-31",204
2019,"O-31",204
2019,"P-32",204
2019,"U-29",206
2019,"T-30",206
2019,"R-32",207
2019,"R-31",207
2019,"S-30",208
2019,"T-29",208
2019,"T-28",208
2019,"U-28",208
2019,"U-27",209
2019,"V-27",209
2019,"V-28",209
2019,"S-31",208
2019,"I-22",186
2019,"JI2221",186
2019,"I-21",186
2019,"JI2120",186
2019,"J-22",187
2019,"J-21",187
2019,"K-21",187
2019,"K-22",187
2019,"L-22",187
2019,"L-21",188
2019,"M-21",188
2019,"M-22",188
2019,"N-22",188
2019,"N-23",189
2019,"M-23",189
2019,"L-23",189
2019,"K-23",189
2019,"J-23",189
2019,"I-23",190
2019,"H-23",190
2019,"G-23",190
2019,"F-23",190
2019,"G-26",195
2019,"H-26",195
2019,"I-26",195
2019,"J-26",196
2019,"K-26",196
2019,"K-27",196
2018,"K-02",175
2018,"L-02",175
2018,"M-02",176
2018,"N-02",176
2018,"O-02",176
2018,"O-01",176
2018,"Q-02",177
2018,"L-09",162
2018,"L-08",162
2018,"M-08",162
2018,"N-07",162
2018,"O-03",164
2018,"N-03",164
2018,"M-03",164
2018,"L-03",164
2018,"M-04",165
2018,"L-04",165
2018,"K-04",165
2018,"K-03",165
2018,"J-03",165
2018,"J-04",166
2018,"H-16",154
2018,"I-16",154
2018,"J-16",154
2018,"K-14",155
2018,"J-14",155
2018,"I-14",155
2018,"H-14",155
2018,"G-14",156
2018,"F-14",156
2018,"F-13",156
2018,"E-12",156
2018,"G-12",157
2018,"H-12",157
2018,"I-12",157
2018,"J-12",157
2018,"K-12",157
2018,"K-10",158
2018,"J-10",158
2018,"I-10",158
2018,"H-10",158
2018,"G-10",159
2018,"F-10",159
2018,"E-10",159
2018,"D-10",159
2018,"B-08",160
2018,"C-08",160
2018,"D-08",160
2018,"E-08",160
2018,"F-08",160
2018,"G-08",161
2018,"H-08",161
2018,"I-08",161
2018,"J-08",161
2018,"K-08",161
2018,"O-22",189
2018,"P-22",189
2018,"Q-21",189
2018,"Q-22",189
2018,"P-24",191
2018,"QP2524",191
2018,"H-19",182
2018,"IH2019",182
2018,"I-20",182
2018,"H-20",182
2018,"HG2120",183
2018,"H-21",183
2018,"IH2120",183
2018,"I-21",183
2018,"J-22",184
2018,"JI2221",184
2018,"K-20",180
2018,"K-21",180
2018,"J-21",180
2018,"JI2120",181
2018,"J-20",181
2018,"JI2019",181
2018,"J-19",181
2018,"I-19",181
2018,"Q-01",177
2018,"Q-18",177
2018,"Q-19",177
2018,"Q-20",177
2018,"P-20",178
2018,"O-20",178
2018,"O-21",178
2018,"P-21",178
2018,"N-21",179
2018,"N-20",179
2018,"M-20",179
2018,"M-21",179
2018,"L-21",180
2018,"I-04",166
2018,"I-03",166
2018,"H-03",166
2018,"H-06",167
2018,"G-06",167
2018,"F-05",167
2018,"E-05",168
2018,"E-06",168
2018,"D-06",168
2018,"D-05",168
2018,"C-05",168
2018,"C-06",169
2018,"B-06",169
2018,"A-06",169
2018,"A-05",169
2018,"B-05",169
2018,"C-04",170
2018,"B-04",170
2018,"A-03",170
2018,"A-04",170
2018,"Z-05",171
2018,"E-02",174
2018,"F-02",174
2018,"G-02",174
2018,"H-02",175
2018,"I-02",175
2018,"J-02",175
2018,"G-19",183
2018,"HG2019",183
2018,"G-20",184
2018,"GF2120",184
2018,"G-21",184
2018,"S-23",203
2018,"S-24",203
2018,"S-25",203
2018,"S-26",203
2018,"S-27",204
2018,"S-28",204
2018,"S-29",204
2018,"R-29",204
2018,"Q-29",205
2018,"P-29",205
2018,"P-28",205
2018,"O-28",205
2018,"N-28",206
2018,"M-28",206
2018,"L-28",206
2018,"L-29",206
2018,"L-30",208
2018,"L-31",208
2018,"P-25",191
2018,"PO2625",191
2018,"O-25",191
2018,"PO2524",191
2018,"O-24",192
2018,"ON2524",192
2018,"N-24",192
2018,"M-24",192
2018,"L-24",192
2018,"K-24",192
2018,"F-25",198
2018,"G-25",198
2018,"H-25",198
2018,"I-25",199
2018,"J-25",199
2018,"K-25",199
2018,"L-26",200
2018,"M-26",200
2018,"N-26",200
2018,"ON2625",200
2018,"O-27",200
2018,"P-27",201
2018,"QP2726",201
2018,"Q-26",201
2018,"R-26",201
2018,"R-25",202
2018,"R-24",202
2018,"R-23",202
2018,"R-22",202
2018,"S-22",203
2018,"IH2221",184
2018,"I-22",184
2018,"J-24",185
2018,"J-23",185
2018,"I-23",185
2018,"H-23",186
2018,"H-22",186
2018,"K-22",188
2018,"L-22",188
2018,"M-22",188
2018,"N-22",188
2018,"M-25",192
2018,"L-25",193
2018,"G-26",198
2018,"H-26",198
2018,"I-26",202
2018,"J-26",202
2018,"K-26",202
2018,"K-27",203
2018,"L-27",203
2018,"M-27",203
2018,"N-27",203
2018,"Q-27",207
2018,"R-27",207
2018,"R-28",207
2018,"Q-28",207
2018,"O-29",208
2018,"N-29",208
2018,"M-29",208
2018,"M-30",208
2018,"N-30",209
2018,"O-30",209
2018,"P-30",209
2018,"Q-30",209
2018,"GF2221",184
2018,"HG2221",186
2018,"G-23",186
2018,"F-23",186
2018,"F-24",187
2018,"G-24",187
2018,"H-24",187
2018,"I-24",187
2018,"K-23",188
2018,"L-23",188
2018,"M-23",188
2018,"N-23",188
2018,"O-23",188
2018,"PO2423",189
2018,"P-23",189
2018,"QP2423",189
2018,"Q-23",189
2018,"M-31",208
2018,"M-32",208
2018,"N-31",209
2018,"O-31",209
2018,"P-31",209
2018,"P-32",209
2018,"Q-31",210
2018,"R-31",210
2018,"R-32",210
2018,"T-29",211
2018,"T-28",211
2018,"T-27",211
2018,"U-27",211
2018,"T-26",212
2018,"T-25",212
2018,"E-19",181
2018,"E-20",182
2018,"E-21",182
2018,"E-22",182
2018,"F-22",182
2018,"F-21",182
2018,"F-20",183
2018,"F-19",183
2018,"GF2019",183
2018,"L-19",179
2018,"K-19",179
2018,"K-18",179
2018,"J-18",179
2018,"D-18",169
2018,"C-18",170
2018,"C-01",170
2018,"C-02",170
2018,"C-03",170
2018,"B-03",170
2018,"B-01",171
2018,"B-02",171
2018,"A-02",171
2018,"E-01",174
2018,"F-01",174
2018,"G-01",175
2018,"H-01",175
2018,"I-01",175
2018,"J-01",175
2018,"K-01",175
2018,"L-01",176
2018,"M-01",176
2018,"N-01",176
2018,"N-18",176
2018,"P-01",177
2018,"P-18",177
2018,"P-19",177
2018,"O-19",177
2018,"O-18",177
2018,"N-19",178
2018,"M-19",178
2018,"M-18",178
2018,"L-06",165
2018,"K-06",165
2018,"K-05",165
2018,"J-05",165
2018,"J-06",166
2018,"I-06",166
2018,"I-05",166
2018,"H-05",166
2018,"H-04",167
2018,"G-04",167
2018,"G-05",167
2018,"F-04",167
2018,"G-03",168
2018,"F-03",168
2018,"E-03",168
2018,"E-04",168
2018,"D-04",168
2018,"D-03",169
2018,"D-02",169
2018,"D-01",169
2018,"M-06",162
2018,"N-06",162
2018,"O-04",164
2018,"N-04",164
2018,"N-05",164
2018,"L-05",165
2018,"Q-25",191
2018,"QP2625",191
2018,"P-26",191
2018,"PO2726",191
2018,"O-26",191
2018,"N-25",192
2018,"L-07",162
2018,"M-07",162
2018,"R-30",210
2018,"S-30",210
2018,"S-31",210
2018,"T-30",210
2018,"U-29",211
2018,"U-28",211
2018,"V-28",211
2018,"V-27",211
2018,"U-26",212
2018,"U-25",212
2018,"V-26",212
2018,"G-15",154
2018,"H-15",154
2018,"I-15",154
2018,"J-15",154
2018,"K-13",155
2018,"J-13",155
2018,"I-13",155
2018,"H-13",155
2018,"G-13",155
2018,"F-12",156
2018,"E-11",156
2018,"F-11",156
2018,"G-11",156
2018,"H-11",157
2018,"I-11",157
2018,"J-11",157
2018,"K-11",157
2018,"K-09",158
2018,"J-09",158
2018,"I-09",158
2018,"H-09",158
2018,"G-09",158
2018,"F-09",159
2018,"E-09",159
2018,"D-09",159
2018,"C-09",159
2018,"B-07",160
2018,"C-07",160
2018,"D-07",160
2018,"E-07",160
2018,"F-07",160
2018,"G-07",161
2018,"H-07",161
2018,"I-07",161
2018,"J-07",161
2018,"K-07",162
2018,"JI1918",179
2018,"I-18",180
2018,"IH1918",180
2018,"H-18",180
2018,"HG1918",180
2018,"G-18",180
2018,"GF1918",181
2018,"F-18",181
2018,"E-18",181
2018,"F-06",167
2018,"L-20",180
2018,"G-22",184
2018,"V-25",212
2018,"M-05",164
2018,"L-18",178
2017,"Q-21",204
2017,"Q-22",204
2017,"R-22",204
2017,"S-24",205
2017,"S-25",205
2017,"T-25",205
2017,"T-26",205
2017,"T-27",205
2017,"R-27",206
2017,"Q-27",206
2017,"P-27",206
2017,"Q-20",190
2017,"P-21",191
2017,"P-20",191
2017,"F-02",179
2017,"G-02",179
2017,"H-02",179
2017,"I-02",179
2017,"J-02",179
2017,"K-01",180
2017,"L-01",180
2017,"M-01",180
2017,"N-01",180
2017,"O-01",180
2017,"P-01",181
2017,"P-18",181
2017,"Q-18",181
2017,"Q-01",181
2017,"Q-02",181
2017,"O-18",182
2017,"N-18",182
2017,"M-18",182
2017,"L-18",182
2017,"K-18",183
2017,"J-18",183
2017,"J-19",183
2017,"JI2019",183
2017,"J-20",183
2017,"O-27",206
2017,"N-27",206
2017,"M-27",207
2017,"M-28",207
2017,"M-29",207
2017,"M-30",207
2017,"N-29",209
2017,"O-29",209
2017,"P-29",209
2017,"P-30",209
2017,"Q-29",210
2017,"Q-30",210
2017,"R-30",210
2017,"R-29",210
2017,"S-29",210
2017,"S-28",211
2017,"T-28",211
2017,"U-28",211
2017,"U-27",211
2017,"V-27",212
2017,"V-26",212
2017,"U-26",212
2017,"U-25",212
2017,"V-25",212
2017,"N-22",201
2017,"O-22",201
2017,"O-23",201
2017,"N-24",202
2017,"N-25",202
2017,"ON2524",202
2017,"O-25",202
2017,"PO2625",202
2017,"PO2524",203
2017,"O-24",203
2017,"PO2423",203
2017,"P-23",203
2017,"P-22",204
2017,"K-11",159
2017,"K-10",159
2017,"J-10",160
2017,"I-10",160
2017,"H-10",160
2017,"G-10",160
2017,"F-10",160
2017,"C-09",161
2017,"D-09",161
2017,"E-09",161
2017,"E-10",161
2017,"F-09",162
2017,"G-09",162
2017,"H-09",162
2017,"I-09",162
2017,"J-09",162
2017,"K-09",163
2017,"L-09",163
2017,"L-08",163
2017,"O-20",191
2017,"O-21",191
2017,"N-21",192
2017,"N-20",192
2017,"M-20",192
2017,"L-20",192
2017,"F-19",198
2017,"F-20",198
2017,"F-21",198
2017,"F-25",199
2017,"G-15",155
2017,"H-16",155
2017,"I-16",155
2017,"J-16",156
2017,"J-15",156
2017,"J-14",156
2017,"K-14",156
2017,"K-13",157
2017,"K-12",157
2017,"J-12",157
2017,"I-12",157
2017,"H-12",157
2017,"E-11",158
2017,"F-11",158
2017,"JI2120",184
2017,"I-20",184
2017,"IH2120",184
2017,"H-20",184
2017,"HG2120",184
2017,"H-21",184
2017,"I-21",185
2017,"JI2221",185
2017,"I-22",185
2017,"IH2221",185
2017,"J-21",188
2017,"J-22",188
2017,"K-22",188
2017,"K-21",188
2017,"K-20",189
2017,"K-19",189
2017,"L-19",189
2017,"M-19",189
2017,"N-19",189
2017,"O-19",190
2017,"P-19",190
2017,"G-01",180
2017,"F-01",180
2017,"E-01",181
2017,"D-01",181
2017,"C-01",181
2017,"B-01",181
2017,"C-18",182
2017,"D-18",182
2017,"E-18",182
2017,"F-18",182
2017,"GF1918",182
2017,"G-08",169
2017,"F-08",169
2017,"E-08",170
2017,"D-08",170
2017,"C-08",170
2017,"B-08",170
2017,"Z-05",174
2017,"A-05",174
2017,"A-06",174
2017,"B-06",174
2017,"B-05",175
2017,"C-05",175
2017,"D-05",175
2017,"E-05",175
2017,"F-05",176
2017,"G-05",176
2017,"H-05",176
2017,"I-05",176
2017,"I-06",177
2017,"J-06",177
2017,"J-05",177
2017,"J-04",177
2017,"J-03",177
2017,"K-03",178
2017,"M-08",163
2017,"M-07",163
2017,"N-07",164
2017,"N-06",164
2017,"N-05",164
2017,"N-03",165
2017,"O-03",165
2017,"O-04",166
2017,"N-04",166
2017,"M-04",166
2017,"M-05",166
2017,"M-06",166
2017,"L-07",167
2017,"L-06",167
2017,"L-05",167
2017,"K-05",167
2017,"K-06",167
2017,"K-07",168
2017,"K-08",168
2017,"J-08",168
2017,"J-07",168
2017,"I-07",169
2017,"I-08",169
2017,"H-08",169
2017,"G-11",158
2017,"G-12",158
2017,"H-11",159
2017,"I-11",159
2017,"J-11",159
2017,"Q-25",202
2017,"QP2625",203
2017,"P-25",203
2017,"QP2524",203
2017,"F-23",190
2017,"G-23",190
2017,"G-24",190
2017,"H-24",190
2017,"H-23",190
2017,"K-23",191
2017,"K-24",191
2017,"L-24",191
2017,"L-23",191
2017,"L-22",192
2017,"M-22",192
2017,"M-21",192
2017,"L-21",192
2017,"E-19",198
2017,"E-20",198
2017,"E-21",198
2017,"F-24",199
2017,"G-25",199
2017,"H-25",199
2017,"I-25",199
2017,"J-25",200
2017,"K-25",200
2017,"L-25",200
2017,"G-18",183
2017,"HG1918",183
2017,"H-18",183
2017,"IH1918",183
2017,"I-18",183
2017,"JI1918",184
2017,"I-19",184
2017,"IH2019",184
2017,"H-19",184
2017,"HG2019",184
2017,"G-19",185
2017,"GF2019",185
2017,"G-20",185
2017,"GF2120",185
2017,"HG2221",187
2017,"G-21",187
2017,"E-22",188
2017,"F-22",188
2017,"GF2221",188
2017,"G-22",188
2017,"H-22",188
2017,"J-23",189
2017,"J-24",189
2017,"I-24",189
2017,"I-23",189
2017,"K-04",178
2017,"L-04",178
2017,"L-03",178
2017,"M-03",178
2017,"O-02",179
2017,"N-02",179
2017,"M-02",179
2017,"L-02",179
2017,"K-02",179
2017,"J-01",180
2017,"I-01",180
2017,"H-01",180
2017,"Q-31",210
2017,"R-31",210
2017,"R-32",210
2017,"S-31",211
2017,"S-30",211
2017,"T-30",211
2017,"T-29",211
2017,"U-29",212
2017,"V-28",212
2017,"F-14",155
2017,"G-14",155
2017,"H-14",155
2017,"H-15",156
2017,"I-15",156
2017,"I-14",156
2017,"I-13",156
2017,"J-13",156
2017,"H-13",157
2017,"G-13",157
2017,"F-13",157
2017,"P-24",203
2017,"QP2423",203
2017,"Q-23",204
2017,"R-23",204
2017,"S-22",204
2017,"S-23",204
2017,"R-24",205
2017,"R-25",205
2017,"R-26",205
2017,"S-26",205
2017,"S-27",205
2017,"R-28",206
2017,"Q-28",206
2017,"P-28",206
2017,"O-28",206
2017,"N-28",206
2017,"L-28",207
2017,"L-29",207
2017,"L-30",208
2017,"L-31",208
2017,"M-31",208
2017,"M-32",208
2017,"N-31",209
2017,"N-30",209
2017,"M-25",200
2017,"M-24",200
2017,"M-23",201
2017,"N-23",201
2017,"G-26",199
2017,"H-26",199
2017,"I-26",199
2017,"J-26",200
2017,"K-26",200
2017,"K-27",200
2017,"L-27",200
2017,"L-26",200
2017,"M-26",201
2017,"N-26",201
2017,"ON2625",201
2017,"O-26",201
2017,"PO2726",201
2017,"P-26",202
2017,"QP2726",202
2017,"Q-26",202
2017,"H-03",176
2017,"G-03",176
2017,"F-03",176
2017,"E-03",177
2017,"D-03",177
2017,"C-03",177
2017,"B-03",177
2017,"A-03",177
2017,"A-02",178
2017,"B-02",178
2017,"C-02",178
2017,"D-02",178
2017,"Q-19",190
2017,"P-31",210
2017,"E-02",178
2017,"F-12",157
2017,"E-12",157
2017,"D-10",158
2017,"B-07",169
2017,"C-07",169
2017,"D-07",169
2017,"E-07",169
2017,"F-07",169
2017,"G-07",170
2017,"H-07",170
2017,"H-06",170
2017,"G-06",170
2017,"F-06",170
2017,"E-06",171
2017,"D-06",171
2017,"C-06",171
2017,"A-04",174
2017,"B-04",174
2017,"C-04",174
2017,"D-04",174
2017,"E-04",175
2017,"F-04",175
2017,"G-04",175
2017,"H-04",175
2017,"I-04",175
2017,"I-03",176
2017,"O-30",209
2017,"O-31",209
2017,"P-32",210
2016,"I-13",154
2016,"J-13",154
2016,"J-12",154
2016,"I-12",155
2016,"H-12",155
2016,"H-11",155
2016,"I-11",155
2016,"J-11",155
2016,"QP2524",196
2016,"Q-25",196
2016,"QP2625",197
2016,"P-25",197
2016,"PO2625",197
2016,"O-26",197
2016,"PO2726",197
2016,"P-26",198
2016,"QP2726",198
2016,"Q-26",198
2016,"R-25",198
2016,"R-26",198
2016,"R-27",199
2016,"R-28",199
2016,"S-28",200
2016,"S-29",200
2016,"R-30",200
2016,"G-22",183
2016,"HG2221",183
2016,"J-20",184
2016,"K-20",184
2016,"L-20",184
2016,"F-23",187
2016,"E-22",187
2016,"E-21",187
2016,"F-24",192
2016,"G-24",192
2016,"H-24",192
2016,"I-24",192
2016,"K-23",193
2016,"L-23",193
2016,"M-23",193
2016,"N-23",193
2016,"O-23",193
2016,"N-22",194
2016,"O-22",194
2016,"P-22",194
2016,"P-23",194
2016,"Q-23",194
2016,"QP2423",195
2016,"P-24",195
2016,"PO2423",195
2016,"O-24",195
2016,"ON2524",195
2016,"ON2625",196
2016,"O-25",196
2016,"PO2524",196
2016,"M-06",162
2016,"L-06",162
2016,"L-07",162
2016,"K-07",162
2016,"K-06",162
2016,"J-06",163
2016,"J-07",163
2016,"I-07",163
2016,"I-06",163
2016,"H-06",163
2016,"H-07",164
2016,"G-07",164
2016,"G-06",164
2016,"F-06",164
2016,"F-07",165
2016,"E-07",165
2016,"E-06",165
2016,"D-06",165
2016,"D-07",165
2016,"C-06",166
2016,"C-07",166
2016,"B-07",167
2016,"B-06",167
2016,"A-06",167
2016,"R-29",200
2016,"Q-29",201
2016,"Q-28",201
2016,"Q-27",201
2016,"P-27",201
2016,"P-28",202
2016,"P-29",202
2016,"O-29",202
2016,"O-28",202
2016,"O-27",203
2016,"N-28",203
2016,"M-28",204
2016,"M-27",204
2016,"L-26",204
2016,"M-26",204
2016,"N-27",205
2016,"N-26",205
2016,"N-25",205
2016,"N-24",205
2016,"M-25",206
2016,"M-24",206
2016,"L-24",206
2016,"L-25",206
2016,"K-25",207
2016,"K-24",207
2016,"J-24",207
2016,"J-25",207
2016,"I-25",208
2016,"H-25",208
2016,"G-25",208
2016,"D-10",152
2016,"E-10",152
2016,"E-11",152
2016,"F-11",152
2016,"G-11",153
2016,"G-12",153
2016,"G-13",153
2016,"H-13",153
2016,"H-14",154
2016,"I-14",154
2016,"N-06",158
2016,"N-05",158
2016,"O-04",159
2016,"O-03",159
2016,"O-02",159
2016,"P-01",159
2016,"Q-02",161
2016,"Q-01",161
2016,"Z-05",167
2016,"A-04",171
2016,"B-04",171
2016,"C-04",171
2016,"B-01",174
2016,"B-02",174
2016,"C-02",174
2016,"D-02",174
2016,"C-01",175
2016,"C-18",175
2016,"D-18",175
2016,"D-01",175
2016,"E-02",176
2016,"F-02",176
2016,"G-02",176
2016,"H-02",176
2016,"E-12",152
2016,"F-12",152
2016,"F-13",152
2016,"F-14",153
2016,"G-14",153
2016,"G-15",153
2016,"H-15",153
2016,"H-16",154
2016,"I-16",154
2016,"J-16",154
2016,"I-15",154
2016,"J-15",155
2016,"J-14",155
2016,"K-14",155
2016,"K-13",155
2016,"K-12",156
2016,"A-05",167
2016,"J-10",156
2016,"I-10",156
2016,"H-10",156
2016,"G-10",156
2016,"F-10",156
2016,"F-09",157
2016,"E-09",157
2016,"D-09",157
2016,"C-09",157
2016,"B-08",158
2016,"C-08",158
2016,"D-08",158
2016,"E-08",158
2016,"F-08",159
2016,"G-08",159
2016,"G-09",159
2016,"H-09",159
2016,"H-08",159
2016,"I-08",160
2016,"I-09",160
2016,"J-09",160
2016,"J-08",160
2016,"K-08",160
2016,"H-19",179
2016,"IH1918",180
2016,"I-19",180
2016,"JI1918",180
2016,"JI2019",180
2016,"I-21",181
2016,"IH2120",181
2016,"H-21",181
2016,"I-05",165
2016,"I-04",165
2016,"H-04",166
2016,"H-05",166
2016,"G-05",166
2016,"G-04",166
2016,"F-04",166
2016,"F-05",167
2016,"E-05",167
2016,"E-04",167
2016,"D-04",167
2016,"D-05",168
2016,"C-05",168
2016,"B-05",168
2016,"A-03",171
2016,"A-02",171
2016,"B-03",172
2016,"C-03",172
2016,"D-03",172
2016,"E-03",172
2016,"F-03",173
2016,"G-03",173
2016,"H-03",173
2016,"I-03",173
2016,"J-03",173
2016,"K-03",174
2016,"L-03",174
2016,"M-03",174
2016,"M-02",174
2016,"M-01",174
2016,"N-18",175
2016,"M-18",175
2016,"Q-18",161
2016,"P-18",161
2016,"O-18",162
2016,"O-01",162
2016,"N-01",162
2016,"N-02",162
2016,"N-03",163
2016,"N-04",163
2016,"M-04",163
2016,"M-05",163
2016,"L-04",164
2016,"L-05",164
2016,"K-05",164
2016,"K-04",164
2016,"J-04",165
2016,"J-05",165
2016,"K-11",156
2016,"K-10",156
2016,"K-09",157
2016,"L-09",157
2016,"L-08",157
2016,"M-08",157
2016,"M-07",158
2016,"N-07",158
2016,"I-23",192
2016,"J-23",192
2016,"J-22",193
2016,"K-22",193
2016,"L-22",193
2016,"M-22",193
2016,"N-21",194
2016,"O-21",194
2016,"P-21",194
2016,"Q-21",194
2016,"Q-22",195
2016,"R-22",195
2016,"S-22",195
2016,"S-23",195
2016,"R-23",195
2016,"R-24",196
2016,"S-24",196
2016,"S-25",196
2016,"T-25",196
2016,"U-25",196
2016,"V-25",197
2016,"V-26",197
2016,"V-27",197
2016,"V-28",197
2016,"U-29",198
2016,"L-18",175
2016,"L-01",175
2016,"L-02",176
2016,"K-02",176
2016,"K-01",176
2016,"K-18",176
2016,"J-01",177
2016,"J-18",177
2016,"I-18",177
2016,"H-18",177
2016,"G-18",178
2016,"F-18",178
2016,"E-19",178
2016,"E-20",178
2016,"F-20",179
2016,"GF2019",179
2016,"G-20",179
2016,"HG2019",179
2016,"H-20",179
2016,"I-20",180
2016,"JI2120",180
2016,"JI2221",180
2016,"I-22",181
2016,"IH2221",181
2016,"H-22",181
2016,"F-22",183
2016,"GF2221",183
2016,"J-02",177
2016,"I-02",177
2016,"I-01",177
2016,"H-01",177
2016,"G-01",178
2016,"F-01",178
2016,"E-01",178
2016,"E-18",178
2016,"F-19",179
2016,"GF1918",179
2016,"G-19",179
2016,"HG1918",179
2016,"K-26",207
2016,"J-26",207
2016,"I-26",207
2016,"H-26",207
2016,"G-26",208
2016,"F-25",208
2016,"IH2019",180
2016,"U-28",198
2016,"U-27",198
2016,"U-26",198
2016,"T-26",198
2016,"S-26",199
2016,"S-27",199
2016,"T-27",199
2016,"T-28",199
2016,"T-29",201
2016,"T-30",201
2016,"S-30",201
2016,"S-31",201
2016,"R-32",202
2016,"R-31",202
2016,"Q-31",202
2016,"P-31",202
2016,"P-32",202
2016,"Q-30",203
2016,"P-30",203
2016,"O-30",203
2016,"O-31",203
2016,"N-31",204
2016,"N-30",204
2016,"N-29",204
2016,"M-29",204
2016,"M-30",205
2016,"M-31",205
2016,"M-32",205
2016,"L-31",205
2016,"L-30",206
2016,"L-29",206
2016,"L-28",206
2016,"L-27",206
2016,"K-27",207
2016,"F-21",183
2016,"GF2120",183
2016,"G-21",183
2016,"HG2120",183
2016,"J-19",184
2016,"K-19",184
2016,"L-19",184
2016,"M-19",184
2016,"N-19",185
2016,"O-19",185
2016,"P-19",185
2016,"Q-19",185
2016,"Q-20",185
2016,"P-20",186
2016,"O-20",186
2016,"N-20",186
2016,"M-20",186
2016,"M-21",186
2016,"L-21",187
2016,"K-21",187
2016,"J-21",187
2016,"G-23",192
2016,"H-23",192
2015,"H-01",174
2015,"I-01",174
2015,"J-01",175
2015,"K-01",175
2015,"L-01",175
2015,"M-01",175
2015,"N-01",175
2015,"Q-02",176
2015,"Q-01",176
2015,"Q-18",176
2015,"Q-19",176
2015,"P-19",176
2015,"O-19",177
2015,"N-19",177
2015,"M-19",177
2015,"E-03",167
2015,"D-10",159
2015,"C-09",159
2015,"C-08",159
2015,"B-08",159
2015,"B-07",160
2015,"B-06",160
2015,"J-09",157
2015,"H-13",155
2015,"I-09",157
2015,"H-09",157
2015,"E-09",158
2015,"J-11",156
2015,"I-11",156
2015,"L-09",157
2015,"K-09",157
2015,"G-09",158
2015,"F-09",158
2015,"D-09",158
2015,"J-15",154
2015,"K-13",155
2015,"J-13",155
2015,"I-13",155
2015,"F-11",156
2015,"G-11",156
2015,"H-15",154
2015,"G-15",154
2015,"I-15",154
2015,"G-13",155
2015,"H-11",156
2015,"A-06",160
2015,"D-07",163
2015,"D-06",163
2015,"D-05",163
2015,"F-05",164
2015,"G-05",164
2015,"J-03",166
2015,"I-03",166
2015,"H-03",166
2015,"F-03",167
2015,"GF2221",182
2015,"F-22",182
2015,"E-22",182
2015,"F-23",183
2015,"G-23",183
2015,"G-22",183
2015,"M-24",188
2015,"L-24",188
2015,"L-23",188
2015,"K-23",189
2015,"J-23",189
2015,"I-23",189
2015,"H-22",189
2015,"HG2221",185
2015,"H-21",185
2015,"IH2120",185
2015,"I-21",185
2015,"JI2120",186
2015,"J-21",186
2015,"K-21",186
2015,"L-21",186
2015,"M-21",186
2015,"O-22",187
2015,"O-23",187
2015,"N-23",187
2015,"M-23",188
2015,"K-25",194
2015,"L-25",194
2015,"M-25",194
2015,"N-25",195
2015,"L-19",177
2015,"K-19",177
2015,"J-19",178
2015,"JI1918",178
2015,"JI2019",178
2015,"I-19",178
2015,"IH1918",179
2015,"H-19",179
2015,"A-05",160
2015,"Z-05",160
2015,"C-05",162
2015,"C-06",163
2015,"C-07",163
2015,"E-05",164
2015,"I-05",164
2015,"J-05",165
2015,"K-05",165
2015,"L-05",165
2015,"M-05",165
2015,"N-05",165
2015,"L-03",166
2015,"K-03",166
2015,"G-03",167
2015,"B-05",162
2015,"D-03",167
2015,"C-03",168
2015,"B-03",168
2015,"H-05",164
2015,"B-01",173
2015,"C-01",173
2015,"D-01",173
2015,"E-01",173
2015,"F-01",174
